Device-ID/User-ID,Timestamp,Reminder Type,Scheduled Time,Reminder Sent (Yes/No),Acknowledged (Yes/No),Unnamed: 6
D9186,2025-01-05 05:32:00.000000,Exercise,17:30:00,Yes,Yes,
D9187,2025-01-19 10:16:00.000000,Medication,21:00:00,Yes,Yes,
D9188,2025-01-30 23:11:00.000000,Hydration,13:00:00,No,No,
D9189,2025-01-17 13:47:00.000000,Appointment,13:30:00,No,No,
D9190,2025-01-27 08:33:00.000000,Appointment,22:30:00,Yes,Yes,
D9191,2025-01-03 06:49:00.000000,Exercise,19:00:00,Yes,Yes,
D9192,2025-01-24 03:15:00.000000,Exercise,06:30:00,Yes,Yes,
D9193,2025-01-08 18:19:00.000000,Appointment,13:30:00,No,No,
D9194,2025-01-20 03:04:00.000000,Exercise,06:00:00,Yes,Yes,
D9195,2025-01-17 17:15:00.000000,Medication,17:00:00,No,No,
D9196,2025-01-24 01:59:00.000000,Medication,14:00:00,No,No,
D9197,2025-01-30 14:58:00.000000,Exercise,19:30:00,No,No,
D9198,2025-01-16 08:56:00.000000,Medication,15:00:00,No,No,
D9199,2025-01-22 16:49:00.000000,Exercise,15:00:00,No,No,
D9200,2025-01-22 10:30:00.000000,Hydration,07:30:00,No,No,
D9201,2025-01-22 18:15:00.000000,Hydration,22:00:00,No,No,
D9202,2025-01-11 00:28:00.000000,Appointment,17:30:00,No,No,
D9203,2025-01-28 16:10:00.000000,Appointment,13:30:00,No,No,
D9204,2025-01-14 10:47:00.000000,Exercise,14:00:00,No,No,
D9205,2025-01-30 02:46:00.000000,Exercise,20:00:00,Yes,Yes,
D9206,2025-01-20 00:35:00.000000,Hydration,22:00:00,No,No,
D9207,2025-01-03 01:12:00.000000,Medication,08:30:00,No,No,
D9208,2025-01-02 16:49:00.000000,Exercise,06:30:00,No,No,
D9209,2025-01-19 18:55:00.000000,Exercise,09:00:00,Yes,Yes,
D9210,2025-01-27 00:18:00.000000,Medication,11:00:00,Yes,Yes,
D9211,2025-01-24 11:46:00.000000,Hydration,16:00:00,Yes,Yes,
D9212,2025-01-13 16:12:00.000000,Exercise,10:00:00,Yes,Yes,
D9213,2025-01-30 16:40:00.000000,Exercise,10:30:00,Yes,Yes,
D9214,2025-01-14 03:37:00.000000,Hydration,08:00:00,No,No,
D9215,2025-01-26 13:42:00.000000,Hydration,21:30:00,No,No,
D9216,2025-01-29 00:54:00.000000,Exercise,08:00:00,Yes,Yes,
D9217,2025-01-11 06:47:00.000000,Hydration,19:00:00,Yes,Yes,
D9218,2025-01-01 14:36:00.000000,Hydration,14:00:00,Yes,Yes,
D9219,2025-01-11 12:58:00.000000,Medication,10:00:00,No,No,
D9220,2025-01-27 02:07:00.000000,Hydration,16:30:00,No,No,
D9221,2025-01-02 06:09:00.000000,Exercise,10:30:00,No,No,
D9222,2025-01-18 22:54:00.000000,Hydration,20:30:00,No,No,
D9223,2025-01-03 00:42:00.000000,Exercise,14:30:00,Yes,Yes,
D9224,2025-01-29 20:00:00.000000,Appointment,21:30:00,Yes,Yes,
D9225,2025-01-15 23:14:00.000000,Medication,14:30:00,No,No,
D9226,2025-01-23 02:27:00.000000,Appointment,16:00:00,No,No,
D9227,2025-01-05 22:19:00.000000,Exercise,15:00:00,Yes,Yes,
D9228,2025-01-25 04:57:00.000000,Exercise,15:00:00,No,No,
D9229,2025-01-11 18:31:00.000000,Hydration,21:30:00,No,No,
D9230,2025-01-24 00:45:00.000000,Medication,16:30:00,Yes,No,
D9231,2025-01-19 15:57:00.000000,Appointment,12:00:00,No,No,
D9232,2025-01-21 19:28:00.000000,Appointment,19:30:00,No,No,
D9233,2025-01-05 09:57:00.000000,Exercise,07:30:00,Yes,Yes,
D9234,2025-01-05 21:55:00.000000,Medication,17:00:00,No,No,
D9235,2025-01-18 06:08:00.000000,Appointment,13:00:00,No,No,
D9236,2025-01-13 16:21:00.000000,Medication,22:00:00,No,No,
D9237,2025-01-17 23:20:00.000000,Hydration,15:30:00,No,No,
D9238,2025-01-08 21:49:00.000000,Hydration,22:30:00,No,No,
D9239,2025-01-10 17:23:00.000000,Hydration,17:00:00,Yes,Yes,
D9240,2025-01-24 18:50:00.000000,Appointment,12:00:00,Yes,Yes,
D9241,2025-01-24 17:34:00.000000,Appointment,10:00:00,No,No,
D9242,2025-01-12 17:19:00.000000,Appointment,19:30:00,No,No,
D9243,2025-01-10 06:22:00.000000,Exercise,15:00:00,No,No,
D9244,2025-01-02 21:14:00.000000,Appointment,06:00:00,Yes,Yes,
D9245,2025-01-05 04:09:00.000000,Hydration,14:00:00,No,No,
D9246,2025-01-02 22:02:00.000000,Exercise,14:30:00,Yes,Yes,
D9247,2025-01-13 17:51:00.000000,Appointment,20:30:00,No,No,
D9248,2025-01-10 11:00:00.000000,Appointment,18:30:00,No,No,
D9249,2025-01-09 08:08:00.000000,Appointment,12:30:00,Yes,Yes,
D9250,2025-01-12 22:49:00.000000,Appointment,20:30:00,Yes,Yes,
D9251,2025-01-17 19:27:00.000000,Exercise,06:30:00,No,No,
D9252,2025-01-26 09:34:00.000000,Hydration,06:30:00,Yes,Yes,
D9253,2025-01-06 07:15:00.000000,Exercise,08:30:00,Yes,Yes,
D9254,2025-01-21 04:09:00.000000,Hydration,12:30:00,No,No,
D9255,2025-01-16 09:29:00.000000,Appointment,20:00:00,No,No,
D9256,2025-01-21 20:00:00.000000,Appointment,14:00:00,No,No,
D9257,2025-01-25 13:07:00.000000,Medication,11:30:00,Yes,No,
D9258,2025-01-09 10:08:00.000000,Appointment,10:30:00,Yes,Yes,
D9259,2025-01-01 09:53:00.000000,Medication,15:00:00,No,No,
D9260,2025-01-24 02:59:00.000000,Medication,08:00:00,No,No,
D9261,2025-01-14 19:12:00.000000,Hydration,14:00:00,No,No,
D9262,2025-01-28 09:37:00.000000,Medication,10:30:00,Yes,Yes,
D9263,2025-01-05 13:20:00.000000,Exercise,20:00:00,Yes,Yes,
D9264,2025-01-11 11:25:00.000000,Medication,08:00:00,No,No,
D9265,2025-01-27 00:51:00.000000,Appointment,21:30:00,No,No,
D9266,2025-01-13 23:28:00.000000,Medication,07:00:00,Yes,Yes,
D9267,2025-01-28 16:50:00.000000,Appointment,15:00:00,No,No,
D9268,2025-01-16 08:43:00.000000,Medication,11:00:00,Yes,Yes,
D9269,2025-01-15 14:39:00.000000,Exercise,10:30:00,No,No,
D9270,2025-01-30 22:47:00.000000,Appointment,06:00:00,Yes,Yes,
D9271,2025-01-12 13:20:00.000000,Medication,20:00:00,No,No,
D9272,2025-01-18 16:22:00.000000,Hydration,09:30:00,Yes,Yes,
D9273,2025-01-19 16:11:00.000000,Exercise,13:30:00,No,No,
D9274,2025-01-11 15:48:00.000000,Hydration,07:30:00,Yes,No,
D9275,2025-01-26 08:17:00.000000,Appointment,09:30:00,No,No,
D9276,2025-01-20 06:42:00.000000,Medication,13:30:00,No,No,
D9277,2025-01-03 13:55:00.000000,Medication,21:00:00,No,No,
D9278,2025-01-13 16:57:00.000000,Appointment,12:30:00,No,No,
D9279,2025-01-02 13:07:00.000000,Exercise,22:00:00,Yes,No,
D9280,2025-01-02 04:03:00.000000,Hydration,14:30:00,Yes,Yes,
D9281,2025-01-28 18:53:00.000000,Appointment,14:30:00,Yes,No,
D9282,2025-01-19 19:43:00.000000,Exercise,09:30:00,Yes,Yes,
D9283,2025-01-14 12:52:00.000000,Medication,07:00:00,Yes,Yes,
D9284,2025-01-01 13:50:00.000000,Hydration,20:30:00,Yes,Yes,
D9285,2025-01-20 08:17:00.000000,Appointment,14:30:00,No,No,
D9286,2025-01-18 22:24:00.000000,Exercise,07:30:00,Yes,No,
D9287,2025-01-22 13:42:00.000000,Hydration,15:30:00,Yes,Yes,
D9288,2025-01-24 14:54:00.000000,Appointment,18:30:00,Yes,No,
D9289,2025-01-20 22:57:00.000000,Appointment,18:30:00,No,No,
D9290,2025-01-22 15:33:00.000000,Appointment,17:00:00,No,No,
D9291,2025-01-06 03:16:00.000000,Medication,20:00:00,No,No,
D9292,2025-01-16 09:40:00.000000,Appointment,09:00:00,Yes,No,
D9293,2025-01-14 08:12:00.000000,Hydration,17:00:00,Yes,Yes,
D9294,2025-01-12 08:00:00.000000,Exercise,10:30:00,Yes,Yes,
D9295,2025-01-07 18:39:00.000000,Appointment,20:30:00,Yes,No,
D9296,2025-01-26 05:11:00.000000,Medication,09:00:00,Yes,Yes,
D9297,2025-01-14 03:09:00.000000,Hydration,15:00:00,No,No,
D9298,2025-01-01 05:59:00.000000,Appointment,07:00:00,No,No,
D9299,2025-01-25 13:25:00.000000,Exercise,08:30:00,No,No,
D9300,2025-01-14 03:04:00.000000,Appointment,22:30:00,No,No,
D9301,2025-01-17 22:23:00.000000,Medication,12:00:00,No,No,
D9302,2025-01-02 12:44:00.000000,Medication,09:00:00,No,No,
D9303,2025-01-25 12:16:00.000000,Appointment,22:30:00,No,No,
D9304,2025-01-24 14:54:00.000000,Hydration,06:30:00,Yes,Yes,
D9305,2025-01-18 09:59:00.000000,Medication,17:30:00,No,No,
D9306,2025-01-24 04:13:00.000000,Appointment,19:30:00,Yes,Yes,
D9307,2025-01-02 04:24:00.000000,Hydration,20:00:00,No,No,
D9308,2025-01-27 10:32:00.000000,Appointment,10:00:00,No,No,
D9309,2025-01-13 02:17:00.000000,Exercise,11:30:00,No,No,
D9310,2025-01-11 04:22:00.000000,Appointment,07:30:00,Yes,Yes,
D9311,2025-01-13 11:00:00.000000,Medication,17:30:00,No,No,
D9312,2025-01-07 00:43:00.000000,Exercise,13:30:00,No,No,
D9313,2025-01-11 12:22:00.000000,Hydration,11:00:00,Yes,Yes,
D9314,2025-01-20 12:17:00.000000,Hydration,18:00:00,No,No,
D9315,2025-01-13 07:02:00.000000,Appointment,19:30:00,No,No,
D9316,2025-01-28 20:55:00.000000,Hydration,16:00:00,No,No,
D9317,2025-01-20 03:42:00.000000,Hydration,17:00:00,No,No,
D9318,2025-01-02 04:42:00.000000,Appointment,21:00:00,No,No,
D9319,2025-01-11 23:03:00.000000,Appointment,22:00:00,No,No,
D9320,2025-01-23 04:01:00.000000,Exercise,08:30:00,No,No,
D9321,2025-01-18 10:17:00.000000,Hydration,08:00:00,No,No,
D9322,2025-01-24 09:17:00.000000,Medication,11:30:00,No,No,
D9323,2025-01-16 22:58:00.000000,Exercise,07:00:00,No,No,
D9324,2025-01-24 17:19:00.000000,Medication,07:30:00,No,No,
D9325,2025-01-03 14:17:00.000000,Exercise,14:30:00,Yes,No,
D9326,2025-01-08 17:11:00.000000,Medication,21:00:00,Yes,No,
D9327,2025-01-10 21:59:00.000000,Appointment,06:00:00,Yes,Yes,
D9328,2025-01-22 00:24:00.000000,Appointment,17:30:00,Yes,Yes,
D9329,2025-01-15 12:51:00.000000,Exercise,07:00:00,No,No,
D9330,2025-01-28 06:43:00.000000,Appointment,07:30:00,No,No,
D9331,2025-01-04 01:53:00.000000,Appointment,09:00:00,Yes,Yes,
D9332,2025-01-20 15:37:00.000000,Medication,22:00:00,Yes,Yes,
D9333,2025-01-18 14:12:00.000000,Medication,11:30:00,No,No,
D9334,2025-01-20 20:14:00.000000,Medication,10:00:00,Yes,Yes,
D9335,2025-01-11 13:49:00.000000,Hydration,18:00:00,Yes,Yes,
D9336,2025-01-26 11:39:00.000000,Hydration,19:00:00,No,No,
D9337,2025-01-01 07:03:00.000000,Appointment,15:00:00,No,No,
D9338,2025-01-16 06:32:00.000000,Hydration,20:30:00,Yes,Yes,
D9339,2025-01-08 19:13:00.000000,Medication,20:00:00,No,No,
D9340,2025-01-13 23:48:00.000000,Exercise,12:30:00,Yes,Yes,
D9341,2025-01-23 23:01:00.000000,Hydration,11:00:00,No,No,
D9342,2025-01-12 23:50:00.000000,Hydration,17:30:00,No,No,
D9343,2025-01-08 17:14:00.000000,Medication,14:00:00,No,No,
D9344,2025-01-15 09:11:00.000000,Medication,10:30:00,No,No,
D9345,2025-01-26 10:58:00.000000,Medication,17:00:00,No,No,
D9346,2025-01-03 21:03:00.000000,Appointment,14:30:00,Yes,Yes,
D9347,2025-01-22 13:03:00.000000,Hydration,21:00:00,Yes,Yes,
D9348,2025-01-11 03:38:00.000000,Hydration,22:30:00,No,No,
D9349,2025-01-25 14:59:00.000000,Appointment,18:30:00,No,No,
D9350,2025-01-12 12:15:00.000000,Appointment,17:30:00,Yes,Yes,
D9351,2025-01-23 12:11:00.000000,Hydration,14:30:00,Yes,Yes,
D9352,2025-01-24 14:23:00.000000,Appointment,21:30:00,No,No,
D9353,2025-01-29 11:38:00.000000,Exercise,15:00:00,Yes,Yes,
D9354,2025-01-12 19:38:00.000000,Hydration,21:30:00,Yes,Yes,
D9355,2025-01-19 07:24:00.000000,Exercise,14:00:00,No,No,
D9356,2025-01-26 00:25:00.000000,Appointment,20:30:00,Yes,No,
D9357,2025-01-21 14:41:00.000000,Appointment,08:00:00,No,No,
D9358,2025-01-17 10:55:00.000000,Appointment,14:00:00,Yes,Yes,
D9359,2025-01-30 22:37:00.000000,Exercise,17:00:00,No,No,
D9360,2025-01-09 23:10:00.000000,Appointment,08:30:00,Yes,Yes,
D9361,2025-01-19 06:00:00.000000,Exercise,09:30:00,Yes,No,
D9362,2025-01-27 04:52:00.000000,Appointment,17:30:00,Yes,Yes,
D9363,2025-01-23 05:24:00.000000,Medication,10:30:00,Yes,Yes,
D9364,2025-01-14 10:28:00.000000,Appointment,11:30:00,Yes,No,
D9365,2025-01-29 14:34:00.000000,Hydration,20:00:00,Yes,Yes,
D9366,2025-01-17 11:09:00.000000,Appointment,14:00:00,No,No,
D9367,2025-01-22 22:15:00.000000,Exercise,17:00:00,Yes,Yes,
D9368,2025-01-12 15:39:00.000000,Hydration,16:30:00,No,No,
D9369,2025-01-24 11:53:00.000000,Hydration,17:00:00,Yes,Yes,
D9370,2025-01-17 05:24:00.000000,Exercise,10:00:00,No,No,
D9371,2025-01-19 08:33:00.000000,Hydration,12:30:00,Yes,Yes,
D9372,2025-01-15 09:32:00.000000,Hydration,18:00:00,No,No,
D9373,2025-01-04 16:19:00.000000,Hydration,14:30:00,No,No,
D9374,2025-01-16 18:01:00.000000,Hydration,07:00:00,Yes,Yes,
D9375,2025-01-08 21:55:00.000000,Hydration,14:30:00,Yes,Yes,
D9376,2025-01-07 10:37:00.000000,Exercise,15:00:00,No,No,
D9377,2025-01-30 04:27:00.000000,Appointment,07:00:00,Yes,No,
D9378,2025-01-14 15:05:00.000000,Exercise,10:30:00,Yes,Yes,
D9379,2025-01-27 18:19:00.000000,Appointment,17:00:00,No,No,
D9380,2025-01-01 15:30:00.000000,Exercise,13:00:00,No,No,
D9381,2025-01-30 05:04:00.000000,Exercise,22:00:00,Yes,No,
D9382,2025-01-26 13:18:00.000000,Hydration,19:30:00,Yes,Yes,
D9383,2025-01-16 19:56:00.000000,Exercise,16:00:00,Yes,Yes,
D9384,2025-01-07 08:16:00.000000,Exercise,16:00:00,Yes,Yes,
D9385,2025-01-24 21:24:00.000000,Hydration,13:30:00,Yes,Yes,
D9386,2025-01-28 07:17:00.000000,Hydration,10:30:00,Yes,No,
D9387,2025-01-08 18:23:00.000000,Exercise,20:00:00,No,No,
D9388,2025-01-13 08:41:00.000000,Appointment,11:00:00,No,No,
D9389,2025-01-02 18:40:00.000000,Appointment,08:30:00,No,No,
D9390,2025-01-30 17:48:00.000000,Medication,19:00:00,No,No,
D9391,2025-01-21 09:57:00.000000,Medication,10:00:00,Yes,Yes,
D9392,2025-01-10 23:32:00.000000,Hydration,20:00:00,Yes,No,
D9393,2025-01-06 22:54:00.000000,Medication,19:00:00,No,No,
D9394,2025-01-12 03:00:00.000000,Exercise,22:00:00,Yes,Yes,
D9395,2025-01-05 16:44:00.000000,Medication,16:00:00,No,No,
D9396,2025-01-15 19:08:00.000000,Exercise,14:00:00,Yes,Yes,
D9397,2025-01-11 08:03:00.000000,Medication,21:00:00,No,No,
D9398,2025-01-21 00:33:00.000000,Hydration,15:30:00,Yes,Yes,
D9399,2025-01-12 10:18:00.000000,Hydration,15:00:00,Yes,Yes,
D9400,2025-01-10 07:45:00.000000,Exercise,13:00:00,Yes,Yes,
D9401,2025-01-03 11:48:00.000000,Medication,17:30:00,Yes,Yes,
D9402,2025-01-29 04:12:00.000000,Appointment,08:30:00,Yes,No,
D9403,2025-01-19 08:46:00.000000,Appointment,22:00:00,No,No,
D9404,2025-01-25 05:08:00.000000,Hydration,15:00:00,No,No,
D9405,2025-01-19 03:14:00.000000,Medication,16:00:00,Yes,Yes,
D9406,2025-01-10 01:43:00.000000,Hydration,19:00:00,Yes,Yes,
D9407,2025-01-16 10:17:00.000000,Hydration,14:00:00,Yes,Yes,
D9408,2025-01-27 08:54:00.000000,Appointment,19:30:00,Yes,Yes,
D9409,2025-01-18 21:28:00.000000,Exercise,18:00:00,Yes,Yes,
D9410,2025-01-05 09:44:00.000000,Medication,18:00:00,No,No,
D9411,2025-01-14 17:01:00.000000,Appointment,09:30:00,Yes,Yes,
D9412,2025-01-16 16:31:00.000000,Medication,20:30:00,Yes,Yes,
D9413,2025-01-13 05:08:00.000000,Hydration,22:30:00,No,No,
D9414,2025-01-03 19:52:00.000000,Medication,08:30:00,Yes,Yes,
D9415,2025-01-04 13:26:00.000000,Medication,19:30:00,No,No,
D9416,2025-01-05 06:02:00.000000,Hydration,15:00:00,Yes,No,
D9417,2025-01-26 19:03:00.000000,Medication,21:30:00,Yes,Yes,
D9418,2025-01-17 19:43:00.000000,Exercise,12:00:00,Yes,Yes,
D9419,2025-01-21 12:36:00.000000,Exercise,10:30:00,No,No,
D9420,2025-01-13 12:37:00.000000,Appointment,22:00:00,Yes,Yes,
D9421,2025-01-12 12:39:00.000000,Medication,08:30:00,No,No,
D9422,2025-01-09 06:16:00.000000,Appointment,10:00:00,Yes,Yes,
D9423,2025-01-11 22:14:00.000000,Exercise,11:30:00,Yes,Yes,
D9424,2025-01-30 18:25:00.000000,Exercise,06:30:00,Yes,Yes,
D9425,2025-01-23 03:10:00.000000,Hydration,11:00:00,No,No,
D9426,2025-01-11 00:34:00.000000,Appointment,21:00:00,Yes,No,
D9427,2025-01-30 14:15:00.000000,Exercise,08:00:00,Yes,Yes,
D9428,2025-01-06 22:13:00.000000,Appointment,13:00:00,No,No,
D9429,2025-01-11 22:57:00.000000,Exercise,18:00:00,Yes,Yes,
D9430,2025-01-30 03:06:00.000000,Appointment,12:30:00,No,No,
D9431,2025-01-04 05:09:00.000000,Hydration,09:30:00,Yes,Yes,
D9432,2025-01-10 13:40:00.000000,Hydration,16:30:00,No,No,
D9433,2025-01-30 18:19:00.000000,Appointment,08:30:00,Yes,Yes,
D9434,2025-01-14 02:14:00.000000,Medication,10:30:00,No,No,
D9435,2025-01-15 11:39:00.000000,Hydration,13:00:00,Yes,Yes,
D9436,2025-01-23 11:34:00.000000,Medication,12:30:00,No,No,
D9437,2025-01-02 18:11:00.000000,Exercise,06:30:00,Yes,Yes,
D9438,2025-01-17 10:49:00.000000,Appointment,08:00:00,No,No,
D9439,2025-01-25 22:55:00.000000,Hydration,20:30:00,No,No,
D9440,2025-01-12 10:10:00.000000,Medication,15:00:00,Yes,No,
D9441,2025-01-13 18:46:00.000000,Exercise,15:30:00,No,No,
D9442,2025-01-10 12:59:00.000000,Hydration,15:00:00,No,No,
D9443,2025-01-15 05:33:00.000000,Hydration,13:00:00,No,No,
D9444,2025-01-16 21:15:00.000000,Hydration,06:30:00,Yes,No,
D9445,2025-01-23 02:46:00.000000,Hydration,13:00:00,No,No,
D9446,2025-01-14 02:05:00.000000,Exercise,18:00:00,No,No,
D9447,2025-01-12 18:31:00.000000,Medication,07:30:00,Yes,Yes,
D9448,2025-01-11 02:32:00.000000,Exercise,12:30:00,No,No,
D9449,2025-01-04 18:48:00.000000,Appointment,08:30:00,Yes,No,
D9450,2025-01-29 02:13:00.000000,Appointment,20:00:00,No,No,
D9451,2025-01-23 04:40:00.000000,Appointment,22:30:00,No,No,
D9452,2025-01-16 18:33:00.000000,Hydration,14:00:00,Yes,Yes,
D9453,2025-01-09 09:26:00.000000,Medication,07:30:00,No,No,
D9454,2025-01-08 15:56:00.000000,Appointment,18:00:00,No,No,
D9455,2025-01-30 03:00:00.000000,Appointment,18:30:00,No,No,
D9456,2025-01-09 10:54:00.000000,Appointment,13:30:00,No,No,
D9457,2025-01-15 16:15:00.000000,Hydration,14:30:00,Yes,Yes,
D9458,2025-01-12 09:33:00.000000,Medication,08:30:00,Yes,No,
D9459,2025-01-11 22:47:00.000000,Hydration,21:30:00,No,No,
D9460,2025-01-19 15:38:00.000000,Appointment,10:00:00,Yes,Yes,
D9461,2025-01-15 10:41:00.000000,Medication,13:00:00,No,No,
D9462,2025-01-24 06:26:00.000000,Appointment,15:30:00,Yes,No,
D9463,2025-01-05 19:20:00.000000,Hydration,10:30:00,No,No,
D9464,2025-01-11 08:44:00.000000,Appointment,13:00:00,Yes,Yes,
D9465,2025-01-27 21:28:00.000000,Medication,20:00:00,No,No,
D9466,2025-01-04 06:54:00.000000,Medication,08:30:00,Yes,No,
D9467,2025-01-08 21:45:00.000000,Hydration,12:30:00,No,No,
D9468,2025-01-09 22:45:00.000000,Appointment,22:00:00,No,No,
D9469,2025-01-30 19:22:00.000000,Hydration,22:30:00,No,No,
D9470,2025-01-12 20:49:00.000000,Exercise,20:30:00,Yes,Yes,
D9471,2025-01-15 08:01:00.000000,Medication,17:00:00,Yes,Yes,
D9472,2025-01-11 07:51:00.000000,Hydration,17:30:00,No,No,
D9473,2025-01-01 06:38:00.000000,Hydration,10:00:00,Yes,Yes,
D9474,2025-01-22 07:00:00.000000,Hydration,20:30:00,No,No,
D9475,2025-01-09 05:23:00.000000,Appointment,15:30:00,No,No,
D9476,2025-01-24 01:02:00.000000,Medication,22:30:00,Yes,Yes,
D9477,2025-01-12 07:53:00.000000,Medication,17:30:00,Yes,Yes,
D9478,2025-01-23 09:04:00.000000,Appointment,08:00:00,Yes,Yes,
D9479,2025-01-07 13:11:00.000000,Medication,13:00:00,Yes,No,
D9480,2025-01-26 14:30:00.000000,Exercise,17:00:00,No,No,
D9481,2025-01-30 18:59:00.000000,Exercise,11:30:00,Yes,Yes,
D9482,2025-01-22 08:31:00.000000,Appointment,07:30:00,Yes,Yes,
D9483,2025-01-17 08:12:00.000000,Appointment,16:30:00,No,No,
D9484,2025-01-06 09:04:00.000000,Appointment,13:00:00,Yes,Yes,
D9485,2025-01-04 16:47:00.000000,Appointment,21:30:00,No,No,
D9486,2025-01-07 23:53:00.000000,Hydration,13:30:00,No,No,
D9487,2025-01-26 05:01:00.000000,Appointment,13:00:00,No,No,
D9488,2025-01-09 06:06:00.000000,Medication,14:30:00,No,No,
D9489,2025-01-23 14:05:00.000000,Medication,09:00:00,Yes,No,
D9490,2025-01-29 16:06:00.000000,Hydration,19:00:00,Yes,Yes,
D9491,2025-01-11 07:22:00.000000,Medication,09:30:00,Yes,No,
D9492,2025-01-21 07:18:00.000000,Hydration,22:30:00,Yes,Yes,
D9493,2025-01-17 17:11:00.000000,Medication,20:00:00,Yes,Yes,
D9494,2025-01-23 16:26:00.000000,Appointment,17:30:00,Yes,Yes,
D9495,2025-01-26 14:29:00.000000,Medication,12:00:00,Yes,No,
D9496,2025-01-24 22:01:00.000000,Hydration,11:00:00,Yes,Yes,
D9497,2025-01-29 08:07:00.000000,Medication,19:30:00,Yes,Yes,
D9498,2025-01-30 15:36:00.000000,Exercise,12:30:00,No,No,
D9499,2025-01-19 20:40:00.000000,Appointment,07:00:00,Yes,Yes,
D9500,2025-01-26 08:25:00.000000,Appointment,08:00:00,Yes,No,
D9501,2025-01-23 15:57:00.000000,Appointment,22:00:00,No,No,
D9502,2025-01-07 09:57:00.000000,Medication,22:00:00,No,No,
D9503,2025-01-23 12:18:00.000000,Hydration,22:00:00,Yes,Yes,
D9504,2025-01-01 12:24:00.000000,Medication,21:30:00,Yes,Yes,
D9505,2025-01-03 03:35:00.000000,Hydration,16:30:00,No,No,
D9506,2025-01-01 00:40:00.000000,Hydration,13:30:00,Yes,No,
D9507,2025-01-03 03:06:00.000000,Medication,19:30:00,No,No,
D9508,2025-01-29 21:22:00.000000,Appointment,08:00:00,Yes,Yes,
D9509,2025-01-20 19:16:00.000000,Exercise,14:30:00,No,No,
D9510,2025-01-09 09:16:00.000000,Appointment,15:30:00,No,No,
D9511,2025-01-04 14:14:00.000000,Appointment,11:00:00,Yes,Yes,
D9512,2025-01-14 17:40:00.000000,Appointment,07:00:00,No,No,
D9513,2025-01-21 14:49:00.000000,Appointment,18:30:00,Yes,No,
D9514,2025-01-12 23:29:00.000000,Hydration,16:00:00,No,No,
D9515,2025-01-20 17:11:00.000000,Medication,21:30:00,No,No,
D9516,2025-01-14 05:30:00.000000,Hydration,09:00:00,No,No,
D9517,2025-01-04 09:12:00.000000,Exercise,09:00:00,Yes,Yes,
D9518,2025-01-01 23:58:00.000000,Exercise,11:00:00,No,No,
D9519,2025-01-10 09:02:00.000000,Exercise,22:30:00,No,No,
D9520,2025-01-11 05:43:00.000000,Hydration,19:00:00,Yes,No,
D9521,2025-01-13 10:08:00.000000,Exercise,08:00:00,Yes,Yes,
D9522,2025-01-15 11:53:00.000000,Hydration,21:30:00,No,No,
D9523,2025-01-24 07:10:00.000000,Medication,18:00:00,No,No,
D9524,2025-01-09 02:09:00.000000,Hydration,21:00:00,Yes,Yes,
D9525,2025-01-22 22:54:00.000000,Exercise,22:00:00,No,No,
D9526,2025-01-15 05:22:00.000000,Medication,14:00:00,No,No,
D9527,2025-01-05 01:43:00.000000,Exercise,21:30:00,Yes,Yes,
D9528,2025-01-17 06:16:00.000000,Exercise,19:30:00,No,No,
D9529,2025-01-17 19:08:00.000000,Hydration,15:30:00,No,No,
D9530,2025-01-14 15:40:00.000000,Exercise,09:30:00,Yes,Yes,
D9531,2025-01-07 05:14:00.000000,Hydration,14:00:00,No,No,
D9532,2025-01-04 14:28:00.000000,Hydration,20:00:00,No,No,
D9533,2025-01-26 16:53:00.000000,Medication,15:00:00,Yes,Yes,
D9534,2025-01-24 03:14:00.000000,Hydration,18:00:00,Yes,Yes,
D9535,2025-01-21 05:49:00.000000,Hydration,11:30:00,No,No,
D9536,2025-01-13 12:46:00.000000,Exercise,06:30:00,Yes,No,
D9537,2025-01-14 08:01:00.000000,Appointment,15:30:00,Yes,Yes,
D9538,2025-01-18 02:25:00.000000,Hydration,10:00:00,No,No,
D9539,2025-01-14 12:38:00.000000,Hydration,18:30:00,Yes,No,
D9540,2025-01-14 20:25:00.000000,Hydration,14:00:00,No,No,
D9541,2025-01-19 23:51:00.000000,Medication,14:30:00,No,No,
D9542,2025-01-25 17:09:00.000000,Exercise,19:30:00,Yes,Yes,
D9543,2025-01-11 04:17:00.000000,Hydration,19:00:00,No,No,
D9544,2025-01-20 23:42:00.000000,Exercise,08:00:00,Yes,Yes,
D9545,2025-01-07 18:36:00.000000,Exercise,07:30:00,Yes,Yes,
D9546,2025-01-20 22:30:00.000000,Appointment,16:00:00,No,No,
D9547,2025-01-26 11:07:00.000000,Hydration,13:00:00,No,No,
D9548,2025-01-04 22:02:00.000000,Medication,08:30:00,No,No,
D9549,2025-01-26 16:35:00.000000,Exercise,13:00:00,Yes,No,
D9550,2025-01-30 00:51:00.000000,Exercise,06:00:00,No,No,
D9551,2025-01-24 16:00:00.000000,Medication,08:00:00,No,No,
D9552,2025-01-11 13:05:00.000000,Exercise,14:00:00,Yes,Yes,
D9553,2025-01-09 05:02:00.000000,Appointment,12:30:00,No,No,
D9554,2025-01-27 16:03:00.000000,Medication,15:00:00,No,No,
D9555,2025-01-15 03:18:00.000000,Appointment,09:00:00,No,No,
D9556,2025-01-08 00:24:00.000000,Exercise,11:30:00,Yes,Yes,
